,file_path,label
229,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/13-rotated3-rotated2-rotated2.jpg,fractured
230,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/104-rotated3-rotated3-rotated2.jpg,fractured
231,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/97-rotated1-rotated2-rotated1.jpg,fractured
232,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/84-rotated2-rotated3.jpg,fractured
233,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/45-rotated2-rotated2-rotated1.jpg,fractured
234,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/52-rotated1-rotated1-rotated3.jpg,fractured
235,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/21-rotated2-rotated3-rotated3.jpg,fractured
236,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/30-rotated3-rotated3-rotated2.jpg,fractured
237,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/35-rotated1-rotated2-rotated2.jpg,fractured
238,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/43-rotated3-rotated3.jpg,fractured
239,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/71-rotated2-rotated2-rotated1.jpg,fractured
240,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/87-rotated3-rotated2-rotated2.jpg,fractured
241,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/91-rotated3-rotated2.jpg,fractured
242,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/27-rotated2-rotated3-rotated2.jpg,fractured
243,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/94-rotated1.jpg,fractured
244,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/12-rotated1-rotated3-rotated1.jpg,fractured
245,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/83-rotated3-rotated2-rotated3.jpg,fractured
246,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/110-rotated1-rotated3.jpg,fractured
247,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/34-rotated3-rotated1.jpg,fractured
248,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/91-rotated2-rotated3.jpg,fractured
249,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/15-rotated3-rotated1-rotated1.jpg,fractured
250,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/105-rotated1-rotated2-rotated3.jpg,fractured
251,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/17-rotated3.jpg,fractured
252,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/21-rotated2-rotated3-rotated1.jpg,fractured
253,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/93-rotated1.jpg,fractured
254,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/20-rotated1-rotated3.jpg,fractured
255,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/42-rotated1-rotated3-rotated3.jpg,fractured
256,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/59-rotated2-rotated1.jpg,fractured
257,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/92-rotated2-rotated3-rotated3.jpg,fractured
258,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/116-rotated2-rotated2-rotated1.jpg,fractured
259,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/34-rotated2-rotated2.jpg,fractured
260,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/12-rotated2-rotated2.jpg,fractured
261,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/68-rotated1-rotated1-rotated1.jpg,fractured
262,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/50-rotated1-rotated1-rotated2.jpg,fractured
263,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/22-rotated2-rotated3.jpg,fractured
264,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/14-rotated2-rotated3-rotated2.jpg,fractured
265,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/103-rotated2-rotated1.jpg,fractured
266,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/99-rotated2-rotated1.jpg,fractured
267,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/84-rotated3-rotated1.jpg,fractured
268,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/93-rotated2-rotated2-rotated2.jpg,fractured
269,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/108-rotated2-rotated1-rotated1.jpg,fractured
270,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/118-rotated1-rotated1-rotated1.jpg,fractured
271,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/104-rotated3-rotated1.jpg,fractured
272,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/27-rotated1-rotated2-rotated1.jpg,fractured
273,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/36-rotated3-rotated1-rotated1.jpg,fractured
274,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/10-rotated2-rotated2-rotated3.jpg,fractured
275,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/59-rotated1-rotated3-rotated1.jpg,fractured
276,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/60-rotated1-rotated3.jpg,fractured
277,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/31-rotated1-rotated3.jpg,fractured
278,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/106-rotated1-rotated2-rotated1.jpg,fractured
279,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/60-rotated3-rotated1.jpg,fractured
280,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/49-rotated1-rotated2-rotated3.jpg,fractured
281,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/85-rotated1-rotated3-rotated2.jpg,fractured
282,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/115-rotated3.jpg,fractured
283,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/58-rotated2-rotated1-rotated3.jpg,fractured
284,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/67-rotated2-rotated2-rotated3.jpg,fractured
285,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/21-rotated1-rotated1-rotated3.jpg,fractured
286,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/84-rotated1-rotated3-rotated2.jpg,fractured
287,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/10-rotated3-rotated2-rotated2.jpg,fractured
288,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/36-rotated3-rotated3-rotated1.jpg,fractured
289,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/99-rotated1-rotated1-rotated2.jpg,fractured
290,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/81-rotated1-rotated2.jpg,fractured
291,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/72-rotated1-rotated1-rotated2.jpg,fractured
292,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/121-rotated1-rotated3-rotated1.jpg,fractured
293,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/87-rotated2-rotated1-rotated2.jpg,fractured
294,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/97-rotated2-rotated1-rotated2.jpg,fractured
295,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/104-rotated2-rotated1-rotated2.jpg,fractured
296,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/67-rotated2-rotated2.jpg,fractured
297,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/58-rotated2-rotated3.jpg,fractured
298,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/52-rotated1-rotated3-rotated2.jpg,fractured
299,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/26-rotated1-rotated3-rotated1.jpg,fractured
300,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/26-rotated2-rotated3-rotated3.jpg,fractured
301,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/23-rotated1-rotated3.jpg,fractured
302,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/66-rotated2-rotated3-rotated1.jpg,fractured
303,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/42-rotated2-rotated1.jpg,fractured
304,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/17-rotated3-rotated3-rotated3.jpg,fractured
305,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/106-rotated2-rotated1-rotated3.jpg,fractured
306,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/68-rotated3-rotated2-rotated1.jpg,fractured
307,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/115.jpg,fractured
308,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/75-rotated2-rotated3-rotated2.jpg,fractured
309,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/23-rotated1-rotated2-rotated2.jpg,fractured
310,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/121-rotated2.jpg,fractured
311,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/64-rotated2-rotated2-rotated3.jpg,fractured
312,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/118-rotated3.jpg,fractured
313,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/62-rotated3-rotated1-rotated2.jpg,fractured
314,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/35-rotated2-rotated3-rotated2.jpg,fractured
315,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/14-rotated3-rotated2-rotated1.jpg,fractured
316,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/34-rotated3-rotated3-rotated2.jpg,fractured
317,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/71-rotated3-rotated2.jpg,fractured
318,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/11-rotated1-rotated1.jpg,fractured
319,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/96-rotated1-rotated1.jpg,fractured
320,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/43-rotated2-rotated2.jpg,fractured
321,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/120-rotated1-rotated1-rotated3.jpg,fractured
322,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/120-rotated3-rotated3-rotated3.jpg,fractured
323,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/25-rotated2-rotated2-rotated2.jpg,fractured
324,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/59-rotated3-rotated1-rotated3.jpg,fractured
325,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/83-rotated2-rotated3-rotated1.jpg,fractured
326,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/51-rotated2-rotated2-rotated1.jpg,fractured
327,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/59-rotated1-rotated2.jpg,fractured
328,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/90-rotated1-rotated3-rotated3.jpg,fractured
329,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/33-rotated3-rotated1-rotated1.jpg,fractured
330,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/120-rotated1-rotated1.jpg,fractured
331,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/103-rotated3.jpg,fractured
332,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/81-rotated3.jpg,fractured
333,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/17-rotated1-rotated3-rotated2.jpg,fractured
334,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/119-rotated2-rotated1-rotated2.jpg,fractured
335,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/83-rotated1-rotated2.jpg,fractured
336,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/58-rotated1-rotated1-rotated2.jpg,fractured
337,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/99-rotated2-rotated2-rotated1.jpg,fractured
338,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/10-rotated3-rotated3-rotated3.jpg,fractured
339,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/32-rotated1-rotated3.jpg,fractured
340,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/59-rotated3-rotated3-rotated2.jpg,fractured
341,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/110-rotated2-rotated1.jpg,fractured
342,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/105-rotated1-rotated2-rotated1.jpg,fractured
343,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/77-rotated1-rotated2-rotated1.jpg,fractured
344,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/83-rotated3-rotated1-rotated1.jpg,fractured
345,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/19-rotated1-rotated2-rotated2.jpg,fractured
346,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/107-rotated3-rotated3-rotated2.jpg,fractured
347,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/26-rotated1-rotated1-rotated1.jpg,fractured
348,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/44-rotated2-rotated2-rotated2.jpg,fractured
349,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/31-rotated3-rotated3.jpg,fractured
350,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/100-rotated3-rotated2-rotated3.jpg,fractured
351,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/88-rotated3-rotated3-rotated3.jpg,fractured
352,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/66-rotated3-rotated1.jpg,fractured
353,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/23-rotated3-rotated3-rotated1.jpg,fractured
354,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/28-rotated2-rotated2-rotated1.jpg,fractured
355,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/29-rotated2-rotated1-rotated2.jpg,fractured
356,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/113-rotated1-rotated2.jpg,fractured
357,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/61-rotated1-rotated1-rotated2.jpg,fractured
358,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/94-rotated3-rotated1-rotated2.jpg,fractured
359,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/78-rotated3.jpg,fractured
360,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/70-rotated3.jpg,fractured
361,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/13-rotated3-rotated2-rotated3.jpg,fractured
362,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/97-rotated3-rotated1-rotated1.jpg,fractured
363,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/109-rotated3-rotated3-rotated3.jpg,fractured
364,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/36-rotated1-rotated3-rotated3.jpg,fractured
365,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/21-rotated2-rotated1.jpg,fractured
366,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/51-rotated1-rotated1-rotated3.jpg,fractured
367,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/85-rotated2-rotated2-rotated2.jpg,fractured
368,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/fractured/70-rotated2-rotated3-rotated2.jpg,fractured
